id_businessunit,id_linea,id_pedido,sku_solicitado,sku_solicitado_hash,nombre_sku_solicitado,sku_solicitado_cambio,sku_solicitado_cambio_hash,nombre_sku_solicitado_cambio
1,10175899,8946640000000000000,3271,8680000000000000000,Ciel Agua Purificada,114,6080000000000000000,"Ciel Saborizada Limón, Botella Pet 600 ml, 12 Piezas"
1,7090895,9033090000000000000,233,1310000000000000000,Sprite Lima Limón,3291,5560000000000000000,"Sprite Lima Limón, Botella Pet 1.50 L, 4 Piezas"
1,17421430,8944430000000000000,3406,5500000000000000000,Sidral Mundet Manzana,775,3780000000000000000,"Sidral Mundet Manzana, Botella Pet 400 ml, 24 Piezas"
1,2437983,8869920000000000000,551,7100000000000000000,Coca - Cola,466,3300000000000000000,"Coca - Cola Zero, Botella Pet 600 ml, 6 Piezas"
1,21657802,9151690000000000000,310,2520000000000000000,Coca - Cola,3402,1090000000000000000,"Coca - Cola, Botella Pet 2.00 L Retornable, 8 Piezas"
1,17457171,9059530000000000000,1177,3420000000000000000,Topo Chico Agua Mineral,1353,3970000000000000000,"Topo Chico Sangría Light, Botella Pet 600 ml, 6 Piezas"
1,6932219,9003730000000000000,445,1400000000000000000,Ciel Mineralizada Agua Mineral,1443,6520000000000000000,"Ciel Saborizada Jamaica, Botella Pet 1.00 L, 12 Piezas"
1,18391308,8980050000000000000,551,7100000000000000000,Coca - Cola,466,3300000000000000000,"Coca - Cola Zero, Botella Pet 600 ml, 6 Piezas"
1,12329428,8923990000000000000,5100067,6380000000000000000,Leche La Lechera Condensada 375 Gr / Lata,5100390,2290000000000000000,Leche Carnation Evaporada 360 gr / Tetra Pack
1,17092398,9187330000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,20530333,9047650000000000000,2656,3350000000000000000,Coca - Cola Zero,125,6530000000000000000,"Coca - Cola, Botella Pet 710 ml, 4 Piezas"
1,19853524,8973670000000000000,2655,7700000000000000000,Coca - Cola Zero,3337,773000000000000000,"Coca - Cola, Botella Pet 600 ml, 4 Piezas"
1,6907581,9196780000000000000,404,4740000000000000000,Valle Frut Citrus Punch,3668,2120000000000000000,"Valle Frut Mandarina, Botella Pet 2.00 L, 8 Piezas"
1,11657511,9179090000000000000,3737,3820000000000000000,Santa Clara Leche Vainilla,3734,546000000000000000,"Santa Clara Leche Fresa, Tetra Pack 180 ml, 4 Piezas"
1,17374273,8999580000000000000,996,3850000000000000000,Santa Clara Leche Deslactosada Semi,994,1020000000000000000,"Santa Clara Leche Entera, Tetra Pack 1.00 L, 6 Piezas"
1,14838794,8920110000000000000,8,7510000000000000000,Coca - Cola,173,858000000000000000,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,19445233,9044030000000000000,3986,5860000000000000000,Coca - Cola,13,2840000000000000000,"Coca - Cola Light, Botella Vidrio 500 ml, 24 Piezas"
1,21751007,9124450000000000000,8,7510000000000000000,Coca - Cola,173,858000000000000000,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,1833753,8853170000000000000,1428,4770000000000000000,Joya Manzana,1185,1610000000000000000,"Joya Ponche, Botella Pet 500 ml, 12 Piezas"
1,11273623,9147040000000000000,802,8360000000000000000,Coca - Cola Light,176,9090000000000000000,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,2288420,8905940000000000000,1057,464000000000000000,Fresca Toronja,3284,7410000000000000000,"Fresca Sin Azúcar Toronja, Botella Pet 1.50 L Retornable, 12 Piezas"
1,2045594,8900260000000000000,180,7100000000000000000,Coca - Cola,39,275000000000000000,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,18065725,9076060000000000000,811,9030000000000000000,Fanta Naranja,1408,243000000000000000,"Fanta Naranja, Botella Pet 400 ml, 12 Piezas"
1,13836291,9117230000000000000,1483,7030000000000000000,Fresca Toronja,145,2220000000000000000,"Fresca Toronja, Botella Pet 2.50 L, 8 Piezas"
1,21023349,9065620000000000000,38,7930000000000000000,Coca - Cola,2108,4950000000000000000,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,40463,8834300000000000000,310,2520000000000000000,Coca - Cola,3402,1090000000000000000,"Coca - Cola, Botella Pet 2.00 L Retornable, 8 Piezas"
1,1840399,9141140000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,8239160,8993370000000000000,3385,2520000000000000000,Coca - Cola Zero,802,8360000000000000000,"Coca - Cola Light, Botella Pet 600 ml, 12 Piezas"
1,13062889,8833410000000000000,77,3170000000000000000,Coca - Cola,2783,3230000000000000000,"Coca - Cola Zero, Botella Vidrio 500 ml, 12 Piezas"
1,10009309,9138420000000000000,499,4800000000000000000,Del Valle Durazno,389,329000000000000000,"Del Valle Néctar Manzana, Tetra Pack 200 ml, 4 Piezas"
1,8236891,8967930000000000000,653,8340000000000000000,Fuze Tea Durazno,733,942000000000000000,"Fuze Tea Limón, Botella Pet 600 ml, 6 Piezas"
1,3111278,9067900000000000000,544,338000000000000000,Fanta Naranja,3080,8960000000000000000,"Fanta Piña, Botella Pet 600 ml, 6 Piezas"
1,18810047,8836630000000000000,2580,6840000000000000000,Coca - Cola Zero,3000,4130000000000000000,"Coca - Cola, Lata 235 ml, 24 Piezas"
1,19279422,9101770000000000000,1213,6160000000000000000,Delaware Punch Uva,706,1490000000000000000,"Delaware Punch Uva, Botella Pet 500 ml, 12 Piezas"
1,8889282,9048840000000000000,3471,3580000000000000000,Coca - Cola Zero,1472,7740000000000000000,"Coca - Cola, Botella Vidrio 237 ml, 6 Piezas"
1,17349607,9195610000000000000,557,9100000000000000000,Sprite Lima Limón,4149,1520000000000000000,"Sprite Lima Limón, Botella Pet 600 ml, 6 Piezas"
1,2451071,9131030000000000000,600,8210000000000000000,Del Valle Mango,599,1970000000000000000,"Del Valle Guayaba, Lata 453 ml, 6 Piezas"
1,7008100,8891300000000000000,462,3080000000000000000,Powerade Moras,1529,7690000000000000000,"Powerade Uva, Botella Pet 1.00 L, 6 Piezas"
1,14841296,8922160000000000000,177,4710000000000000000,Coca - Cola,1679,6480000000000000000,"Coca - Cola Life, Botella Pet 2.00 L, 8 Piezas"
1,2322036,9044290000000000000,8,7510000000000000000,Coca - Cola,173,858000000000000000,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,18107437,8973790000000000000,3271,8680000000000000000,Ciel Agua Purificada,114,6080000000000000000,"Ciel Saborizada Limón, Botella Pet 600 ml, 12 Piezas"
1,5354741,9041210000000000000,802,8360000000000000000,Coca - Cola Light,176,9090000000000000000,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,1952082,9215130000000000000,3898,8130000000000000000,Coca - Cola,2108,4950000000000000000,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,23846529,9071710000000000000,500,4180000000000000000,Del Valle Manzana,386,8800000000000000000,"Del Valle Mango, Tetra Pack 200 ml, 4 Piezas"
1,18076190,8900210000000000000,994,1020000000000000000,Santa Clara Leche Entera,2788,6130000000000000000,"Santa Clara Leche Cappuccino, Tetra Pack 200 ml, 6 Piezas"
1,1660613,9154240000000000000,3184,4140000000000000000,Predator Energy Original,4076,2400000000000000000,"PREDATOR ENERGY WILD BERRY, Lata 473 ml, 6 Piezas"
1,6126487,9123330000000000000,1407,4360000000000000000,Sprite Lima Limón,3111,1950000000000000000,"Sprite Sin Azúcar Lima Limón, Botella Pet 600 ml, 12 Piezas"
1,7488388,9077430000000000000,1152,4010000000000000000,Topo Chico Agua Mineral,4153,9100000000000000000,"Topo Chico Agua Mineral, Botella Vidrio 355 ml, 12 Piezas"
1,223389,9145730000000000000,8,7510000000000000000,Coca - Cola,173,858000000000000000,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,19517443,8841630000000000000,1829,6370000000000000000,Del Valle Reserva Granada,2862,2520000000000000000,"Del Valle y Nada Coco, Botella Pet 600 ml, 6 Piezas"
1,19931738,9088690000000000000,3361,3990000000000000000,Topo Chico Agua Mineral,3687,6420000000000000000,"Topo Chico Agua Mineral, Botella Vidrio 355 ml, 24 Piezas"
1,2612172,9206940000000000000,802,8360000000000000000,Coca - Cola Light,176,9090000000000000000,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,22078008,8960580000000000000,3734,546000000000000000,Santa Clara Leche Fresa,2895,7800000000000000000,"Santa Clara Leche Cajeta, Tetra Pack 200 ml, 4 Piezas"
1,4538298,9192120000000000000,802,8360000000000000000,Coca - Cola Light,176,9090000000000000000,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,8749137,8945350000000000000,3898,8130000000000000000,Coca - Cola,2108,4950000000000000000,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,15479583,8893200000000000000,1760,3120000000000000000,Coca - Cola,2860,1110000000000000000,"Coca - Cola Zero, Lata 473 ml, 24 Piezas"
1,1226689,8833170000000000000,3115,5620000000000000000,Sprite Zero Lima Limón,140,5610000000000000000,"Sprite Zero Lima Limón, Lata 355 ml, 24 Piezas"
1,23917271,9214880000000000000,254,8510000000000000000,Coca - Cola,1405,5540000000000000000,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,7093512,9018550000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,17950316,9185290000000000000,3294,8630000000000000000,Valle Frut Citrus Punch,3203,6720000000000000000,"Valle Frut Citrus Punch, Botella Pet 3.00 L, 2 Piezas"
1,17263645,9114260000000000000,462,3080000000000000000,Powerade Moras,1529,7690000000000000000,"Powerade Uva, Botella Pet 1.00 L, 6 Piezas"
1,2836943,8950260000000000000,14,3800000000000000000,Coca - Cola Light,2922,8420000000000000000,"Coca - Cola Zero, Lata 355 ml, 24 Piezas"
1,13551845,9165730000000000000,1814,2550000000000000000,Valle Frut Citrus Punch,3668,2120000000000000000,"Valle Frut Mandarina, Botella Pet 2.00 L, 8 Piezas"
1,13038807,9027860000000000000,3662,3810000000000000000,Fresca Fusión,159,6260000000000000000,"Fresca Toronja, Botella Pet 1.50 L, 12 Piezas"
1,11634248,9149630000000000000,498,7020000000000000000,Del Valle Mango,1850,5150000000000000000,"Del Valle Surtida, Tetra Pack 1.00 L, 4 Piezas"
1,17112899,9174610000000000000,8,7510000000000000000,Coca - Cola,173,858000000000000000,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,13885187,9220490000000000000,406,279000000000000000,Coca - Cola,2392,4910000000000000000,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
1,18428068,9005960000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,12509146,8898770000000000000,58,6660000000000000000,Coca - Cola,3003,4680000000000000000,"Coca - Cola Zero, Botella Vidrio 235 ml, 24 Piezas"
1,6440498,9199480000000000000,545,177000000000000000,Sprite Lima Limón,1954,7950000000000000000,"Sprite Lima Limón, Botella Pet 2.00 L, 6 Piezas"
1,15703496,8954620000000000000,1226,6000000000000000000,Coca - Cola Light,581,6670000000000000000,"Coca - Cola Zero, Botella Pet 355 ml, 6 Piezas"
1,19206587,9218700000000000000,3409,5220000000000000000,Fresca Toronja,417,1490000000000000000,"Fresca Toronja, Botella Pet 400 ml, 24 Piezas"
1,5855241,8964540000000000000,506,576000000000000000,Coca - Cola,211,7850000000000000000,"Coca - Cola Zero, Botella Pet 2.00 L, 8 Piezas"
1,1201719,9039400000000000000,1214,3670000000000000000,Joya Durazno,1151,1680000000000000000,"Joya Toronja, Botella Pet 600 ml, 12 Piezas"
1,181089,9209670000000000000,1407,4360000000000000000,Sprite Lima Limón,3111,1950000000000000000,"Sprite Sin Azúcar Lima Limón, Botella Pet 600 ml, 12 Piezas"
1,11749312,8946870000000000000,2577,2370000000000000000,Coca - Cola Zero,1405,5540000000000000000,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,5285942,9223340000000000000,3136,1610000000000000000,Coca - Cola,3968,4520000000000000000,"Coca Cola Cherry, Botella Pet 600 ml, 12 Piezas"
1,22904067,8893220000000000000,376,6630000000000000000,Del Valle Durazno,2947,6560000000000000000,"Del Valle y Nada Limón Pepino, Botella Pet 600 ml, 6 Piezas"
1,717892,8841100000000000000,3735,3120000000000000000,Santa Clara Leche Cappuccino,1916,1870000000000000000,"Santa Clara Leche Entera, Tetra Pack 1.00 L, 4 Piezas"
1,4994759,8938670000000000000,206,6920000000000000000,Fresca Toronja,76,3040000000000000000,"Fresca Toronja, Botella Pet 2.00 L, 8 Piezas"
1,20126770,9108400000000000000,3633,6390000000000000000,Del Valle Fizz Naranja,3631,7350000000000000000,"Del Valle Fizz Limón, Botella Pet 600 ml, 6 Piezas"
1,913288,9150910000000000000,310,2520000000000000000,Coca - Cola,3402,1090000000000000000,"Coca - Cola, Botella Pet 2.00 L Retornable, 8 Piezas"
1,6588483,9149520000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,18556710,8851860000000000000,506,576000000000000000,Coca - Cola,211,7850000000000000000,"Coca - Cola Zero, Botella Pet 2.00 L, 8 Piezas"
1,5992692,8964490000000000000,3274,7350000000000000000,Coca - Cola,3601,70000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 2.00 L, 8 Piezas"
1,3906626,8866560000000000000,814,2360000000000000000,Fresca Toronja,1363,4730000000000000000,"Fresca Zero Toronja, Botella Pet 600 ml, 12 Piezas"
1,2745167,8984850000000000000,8,7510000000000000000,Coca - Cola,173,858000000000000000,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,21967257,9045820000000000000,648,9000000000000000000,Fuze Tea Limón,3487,7370000000000000000,"Fuze Tea Sin Azúcar Durazno, Botella Pet 600 ml, 6 Piezas"
1,4345746,9170890000000000000,42,2970000000000000000,Fresca Toronja,3409,5220000000000000000,"Fresca Toronja, Botella Vidrio 500 ml Retornable, 24 Piezas"
1,9443668,8852190000000000000,3517,8770000000000000000,Monster Energy Monarch,3090,8490000000000000000,"Monster Energy Original, Lata 355 ml, 4 Piezas"
1,14996042,8871630000000000000,77,3170000000000000000,Coca - Cola,2783,3230000000000000000,"Coca - Cola Zero, Botella Vidrio 500 ml, 12 Piezas"
1,12547855,9062370000000000000,648,9000000000000000000,Fuze Tea Limón,3487,7370000000000000000,"Fuze Tea Sin Azúcar Durazno, Botella Pet 600 ml, 6 Piezas"
1,22541280,9126410000000000000,1717,3320000000000000000,Familia Coca - Cola,358,651000000000000000,"Familia Coca - Cola, Paquete Surtido Botella Pet 1.50 L, 12 Piezas"
1,23911398,9097960000000000000,1213,6160000000000000000,Delaware Punch Uva,706,1490000000000000000,"Delaware Punch Uva, Botella Pet 500 ml, 12 Piezas"
1,21268817,9218650000000000000,310,2520000000000000000,Coca - Cola,3402,1090000000000000000,"Coca - Cola, Botella Pet 2.00 L Retornable, 8 Piezas"
1,18087163,9184940000000000000,99,6140000000000000000,Coca - Cola,2819,2320000000000000000,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,15102196,9038920000000000000,1691,7220000000000000000,Sidral Mundet Manzana,1707,1440000000000000000,"Sidral Mundet Manzana, Botella Pet 2.50 L, 4 Piezas"
1,18305361,9083910000000000000,3203,6720000000000000000,Valle Frut Citrus Punch,3294,8630000000000000000,"Valle Frut Citrus Punch, Botella Pet 2.00 L, 2 Piezas"
1,7566198,8943620000000000000,75,3430000000000000000,Ciel Agua Purificada,2365,1690000000000000000,"Ciel Exprim Limón, Botella Pet 600 ml, 12 Piezas"
1,5525744,8899460000000000000,3633,6390000000000000000,Del Valle Fizz Naranja,3631,7350000000000000000,"Del Valle Fizz Limón, Botella Pet 600 ml, 6 Piezas"
1,8425473,9191080000000000000,13,2840000000000000000,Coca - Cola Light,2579,1980000000000000000,"Coca - Cola Zero, Botella Vidrio 500 ml Retornable, 24 Piezas"
1,3596054,9017060000000000000,3161,2840000000000000000,Monster Energy Original,2941,5320000000000000000,"Monster Hamilton Uva, Lata 473 ml, 4 Piezas"
1,3650531,9176050000000000000,11,7750000000000000000,Coca - Cola Light,253,5190000000000000000,"Coca - Cola, Botella Pet 400 ml, 24 Piezas"
1,12292663,9187190000000000000,2574,1890000000000000000,Coca - Cola Zero,3601,70000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 2.00 L, 8 Piezas"
1,13927997,8854670000000000000,552,4430000000000000000,Coca - Cola Light,1170,7310000000000000000,"Coca - Cola, Botella Pet 3.00 L, 6 Piezas"
1,20201011,8867080000000000000,11,7750000000000000000,Coca - Cola Light,253,5190000000000000000,"Coca - Cola, Botella Pet 400 ml, 24 Piezas"
1,11280104,9144080000000000000,99,6140000000000000000,Coca - Cola,2819,2320000000000000000,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,17553809,8921220000000000000,13,2840000000000000000,Coca - Cola Light,2579,1980000000000000000,"Coca - Cola Zero, Botella Vidrio 500 ml Retornable, 24 Piezas"
1,2501322,9211880000000000000,996,3850000000000000000,Santa Clara Leche Deslactosada Semi,994,1020000000000000000,"Santa Clara Leche Entera, Tetra Pack 1.00 L, 6 Piezas"
1,23596368,9163270000000000000,506,576000000000000000,Coca - Cola,211,7850000000000000000,"Coca - Cola Zero, Botella Pet 2.00 L, 8 Piezas"
1,9320130,9097950000000000000,552,4430000000000000000,Coca - Cola Light,1170,7310000000000000000,"Coca - Cola, Botella Pet 3.00 L, 6 Piezas"
1,18642051,8899360000000000000,443,2100000000000000000,Valle Frut Citrus Punch,782,8900000000000000000,"Valle Frut Citrus Punch, Botella Pet 500 ml, 12 Piezas"
1,11220437,9163560000000000000,232,5940000000000000000,Fanta Naranja,1189,7070000000000000000,"Fanta Uva, Botella Pet 2.00 L, 4 Piezas"
1,8324402,9049800000000000000,2,6270000000000000000,Coca - Cola,3599,1990000000000000000,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,2471994,8994540000000000000,47,6160000000000000000,Ciel Agua Purificada,2364,4090000000000000000,"Ciel Exprim Jamaica, Botella Pet 600 ml, 12 Piezas"
1,11627913,9142580000000000000,2924,4120000000000000000,Coca - Cola,973,5310000000000000000,"Coca - Cola Life, Botella Vidrio 500 ml, 24 Piezas"
1,1567069,9125630000000000000,679,4450000000000000000,Fuze Tea Limón,2929,2820000000000000000,"Fuze Tea Lichi, Botella Pet 600 ml, 6 Piezas"
1,15957658,8901700000000000000,3184,4140000000000000000,Predator Energy Original,4076,2400000000000000000,"PREDATOR ENERGY WILD BERRY, Lata 473 ml, 6 Piezas"
1,5476289,8883490000000000000,462,3080000000000000000,Powerade Moras,1529,7690000000000000000,"Powerade Uva, Botella Pet 1.00 L, 6 Piezas"
1,18523060,9132540000000000000,233,1310000000000000000,Sprite Lima Limón,3291,5560000000000000000,"Sprite Lima Limón, Botella Pet 1.50 L, 4 Piezas"
1,20011998,8895130000000000000,310,2520000000000000000,Coca - Cola,3402,1090000000000000000,"Coca - Cola, Botella Pet 2.00 L Retornable, 8 Piezas"
1,6606786,8980520000000000000,3429,5990000000000000000,Familia Coca - Cola,3098,5490000000000000000,"Familia Coca - Cola, Paquete Surtido Botella Vidrio 355 ml Retornable, 24 Piezas"
1,17913341,8970440000000000000,2710,8510000000000000000,Ades Frutal Manzana,2709,2560000000000000000,"Ades Frutal Mango, Tetra Pack 200 ml, 4 Piezas"
1,22186193,8925300000000000000,3161,2840000000000000000,Monster Energy Original,2941,5320000000000000000,"Monster Hamilton Uva, Lata 473 ml, 4 Piezas"
1,1842967,8941690000000000000,2482,610000000000000000,Joya Durazno,1130,4800000000000000000,"Joya Toronja, Botella Pet 2.00 L, 8 Piezas"
1,11857746,8998460000000000000,801,1240000000000000000,Coca - Cola Light,3006,2710000000000000000,"Coca - Cola Zero, Botella Pet 2.50 L, 8 Piezas"
1,7607355,9185590000000000000,818,2030000000000000000,Sprite Lima Limón,3140,3130000000000000000,"Sprite Lima Limón, Botella Pet 1.50 L Retornable, 12 Piezas"
